2025-05-05 19:28:47,378 INFO    StreamThr :34592 [internal.py:wandb_internal():86] W&B internal server running at pid: 34592, started at: 2025-05-05 19:28:47.377762
2025-05-05 19:28:47,380 DEBUG   HandlerThread:34592 [handler.py:handle_request():146] handle_request: status
2025-05-05 19:28:47,382 INFO    WriterThread:34592 [datastore.py:open_for_write():87] open: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192847-nealk3df/run-nealk3df.wandb
2025-05-05 19:28:47,382 DEBUG   SenderThread:34592 [sender.py:send():379] send: header
2025-05-05 19:28:47,383 DEBUG   SenderThread:34592 [sender.py:send():379] send: run
2025-05-05 19:28:47,646 INFO    SenderThread:34592 [dir_watcher.py:__init__():211] watching files in: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192847-nealk3df/files
2025-05-05 19:28:47,646 INFO    SenderThread:34592 [sender.py:_start_run_threads():1124] run started: nealk3df with start time 1746487727.377304
2025-05-05 19:28:47,654 DEBUG   HandlerThread:34592 [handler.py:handle_request():146] handle_request: check_version
2025-05-05 19:28:47,654 DEBUG   SenderThread:34592 [sender.py:send_request():406] send_request: check_version
2025-05-05 19:28:47,740 DEBUG   HandlerThread:34592 [handler.py:handle_request():146] handle_request: run_start
2025-05-05 19:28:47,750 DEBUG   HandlerThread:34592 [system_info.py:__init__():26] System info init
2025-05-05 19:28:47,750 DEBUG   HandlerThread:34592 [system_info.py:__init__():41] System info init done
2025-05-05 19:28:47,750 INFO    HandlerThread:34592 [system_monitor.py:start():194] Starting system monitor
2025-05-05 19:28:47,750 INFO    SystemMonitor:34592 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-05-05 19:28:47,750 INFO    HandlerThread:34592 [system_monitor.py:probe():214] Collecting system info
2025-05-05 19:28:47,751 INFO    SystemMonitor:34592 [interfaces.py:start():190] Started cpu monitoring
2025-05-05 19:28:47,752 INFO    SystemMonitor:34592 [interfaces.py:start():190] Started disk monitoring
2025-05-05 19:28:47,752 INFO    SystemMonitor:34592 [interfaces.py:start():190] Started gpu monitoring
2025-05-05 19:28:47,753 INFO    SystemMonitor:34592 [interfaces.py:start():190] Started memory monitoring
2025-05-05 19:28:47,753 INFO    SystemMonitor:34592 [interfaces.py:start():190] Started network monitoring
2025-05-05 19:28:47,764 DEBUG   HandlerThread:34592 [system_info.py:probe():150] Probing system
2025-05-05 19:28:47,765 DEBUG   HandlerThread:34592 [system_info.py:_probe_git():135] Probing git
2025-05-05 19:28:47,769 DEBUG   HandlerThread:34592 [system_info.py:_probe_git():143] Probing git done
2025-05-05 19:28:47,769 DEBUG   HandlerThread:34592 [system_info.py:probe():198] Probing system done
2025-05-05 19:28:47,769 DEBUG   HandlerThread:34592 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-57-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2025-05-05T23:28:47.764519', 'startedAt': '2025-05-05T23:28:47.373370', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/patrick/Documents/simpleDreamer/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:aLadNamedPat/simpleDreamer.git', 'commit': 'a4c1bcf59d9a0ed75b915cfbcabcfe460cda351d'}, 'email': 'Pattheboy135@gmail.com', 'root': '/home/patrick/Documents/simpleDreamer', 'host': 'patrick-Swift-SFX14-41G', 'username': 'patrick', 'executable': '/usr/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2.9582499999999996, 'min': 400.0, 'max': 4507.0}, 'cpu_freq_per_core': [{'current': 0.4, 'min': 400.0, 'max': 4507.0}, {'current': 3.552, 'min': 400.0, 'max': 4507.0}, {'current': 3.533, 'min': 400.0, 'max': 4507.0}, {'current': 0.4, 'min': 400.0, 'max': 4507.0}, {'current': 3.531, 'min': 400.0, 'max': 4507.0}, {'current': 0.4, 'min': 400.0, 'max': 4507.0}, {'current': 0.4, 'min': 400.0, 'max': 4507.0}, {'current': 3.53, 'min': 400.0, 'max': 4507.0}, {'current': 4.412, 'min': 400.0, 'max': 4507.0}, {'current': 0.4, 'min': 400.0, 'max': 4507.0}, {'current': 4.413, 'min': 400.0, 'max': 4507.0}, {'current': 4.416, 'min': 400.0, 'max': 4507.0}, {'current': 3.529, 'min': 400.0, 'max': 4507.0}, {'current': 0.4, 'min': 400.0, 'max': 4507.0}, {'current': 3.53, 'min': 400.0, 'max': 4507.0}, {'current': 3.532, 'min': 400.0, 'max': 4507.0}], 'disk': {'/': {'total': 319.5916442871094, 'used': 254.15346908569336}}, 'gpu': 'NVIDIA GeForce RTX 3050 Ti Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3050 Ti Laptop GPU', 'memory_total': 4294967296}], 'memory': {'total': 14.97756576538086}}
2025-05-05 19:28:47,769 INFO    HandlerThread:34592 [system_monitor.py:probe():224] Finished collecting system info
2025-05-05 19:28:47,769 INFO    HandlerThread:34592 [system_monitor.py:probe():227] Publishing system info
2025-05-05 19:28:47,769 INFO    HandlerThread:34592 [system_monitor.py:probe():229] Finished publishing system info
2025-05-05 19:28:47,772 DEBUG   SenderThread:34592 [sender.py:send():379] send: files
2025-05-05 19:28:47,772 INFO    SenderThread:34592 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2025-05-05 19:28:48,010 DEBUG   HandlerThread:34592 [handler.py:handle_request():146] handle_request: python_packages
2025-05-05 19:28:48,010 DEBUG   SenderThread:34592 [sender.py:send_request():406] send_request: python_packages
2025-05-05 19:28:48,042 INFO    wandb-upload_0:34592 [upload_job.py:push():131] Uploaded file /tmp/tmppgqsk6a5wandb/fngxx53g-wandb-metadata.json
2025-05-05 19:28:48,050 DEBUG   HandlerThread:34592 [handler.py:handle_request():146] handle_request: stop_status
2025-05-05 19:28:48,050 DEBUG   HandlerThread:34592 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-05 19:28:48,050 DEBUG   SenderThread:34592 [sender.py:send_request():406] send_request: stop_status
2025-05-05 19:28:48,193 DEBUG   SenderThread:34592 [sender.py:send():379] send: telemetry
2025-05-05 19:28:48,650 INFO    Thread-12 :34592 [dir_watcher.py:_on_file_created():271] file/dir created: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192847-nealk3df/files/requirements.txt
2025-05-05 19:28:48,651 INFO    Thread-12 :34592 [dir_watcher.py:_on_file_created():271] file/dir created: /home/patrick/Documents/simpleDreamer/wandb/run-20250505_192847-nealk3df/files/wandb-metadata.json
2025-05-05 19:28:49,346 DEBUG   SenderThread:34592 [sender.py:send():379] send: exit
2025-05-05 19:28:49,346 INFO    SenderThread:34592 [sender.py:send_exit():586] handling exit code: 1
2025-05-05 19:28:49,347 INFO    SenderThread:34592 [sender.py:send_exit():588] handling runtime: 1
2025-05-05 19:28:49,347 INFO    SenderThread:34592 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2025-05-05 19:28:49,347 INFO    SenderThread:34592 [sender.py:send_exit():594] send defer
2025-05-05 19:28:49,347 DEBUG   HandlerThread:34592 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:28:49,347 INFO    HandlerThread:34592 [handler.py:handle_request_defer():172] handle defer: 0
2025-05-05 19:28:49,347 DEBUG   SenderThread:34592 [sender.py:send_request():406] send_request: defer
2025-05-05 19:28:49,347 INFO    SenderThread:34592 [sender.py:send_request_defer():610] handle sender defer: 0
2025-05-05 19:28:49,347 INFO    SenderThread:34592 [sender.py:transition_state():614] send defer: 1
2025-05-05 19:28:49,347 DEBUG   HandlerThread:34592 [handler.py:handle_request():146] handle_request: defer
2025-05-05 19:28:49,347 INFO    HandlerThread:34592 [handler.py:handle_request_defer():172] handle defer: 1
